date, pm25, pm10, o3, no2, so2, co
2019/9/14, , 23, , 10, , 
2019/9/15, , 23, , 22, , 
2019/9/16, , 25, , 25, , 
2019/9/17, , 33, , 26, , 
2019/9/18, , 38, , 16, , 
2019/9/19, , 34, , 15, , 
2019/9/20, , 26, , 10, , 
2019/9/21, , 25, , 14, , 
2019/9/22, , 20, , 12, , 
2019/9/23, , 18, , 17, , 
2019/9/24, , 21, , 11, , 
2019/9/25, , 23, , 15, , 
2019/9/26, , 18, , 22, , 
2019/9/27, , 26, , 12, , 
2019/9/28, , 27, , 14, , 
2019/9/29, , 23, , 15, , 
2019/9/30, , 30, , 18, , 
2019/4/1, , 21, , 24, , 
2019/4/2, , 28, 33, 12, , 
2019/4/3, , 24, 37, 12, , 
2019/4/4, , 12, 40, 20, , 
2019/4/5, , 17, 34, 11, , 
2019/4/6, , 14, 36, 12, , 
2019/4/7, , 12, 35, 22, , 
2019/4/8, , 12, 35, 20, , 
2019/4/9, , 17, 26, 20, , 
2019/4/10, , 13, 34, 15, , 
2019/4/11, , 11, 43, 16, , 
2019/4/12, , 14, 44, 15, , 
2019/4/13, , 20, 43, 14, , 
2019/4/14, , 20, 43, 12, , 
2019/4/15, , 19, 41, 16, , 
2019/4/16, , 20, 23, 10, , 
2019/4/17, , 17, , 5, , 
2019/4/18, , 14, , 4, , 
2019/4/19, , 20, , 10, , 
2019/4/20, , 28, , 4, , 
2019/4/21, , 25, 44, 5, , 
2019/4/22, , 36, 37, 17, , 
2019/4/23, , 37, 38, 15, , 
2019/4/24, , 26, 31, 16, , 
2019/4/25, , 22, 38, 8, , 
2019/4/26, , 17, 43, 16, , 
2019/4/27, , 17, 11, 21, , 
2019/4/28, , 18, , 17, , 
2019/4/29, , 23, , 16, , 
2019/4/30, , 22, , 9, , 
2019/5/1, , 20, , 15, , 
2019/5/2, , 19, , 20, , 
2019/5/3, , 17, , 11, , 
2019/5/4, , 11, , 10, , 
2019/5/5, , 15, , 15, , 
2019/5/6, , 24, , 22, , 
2019/5/7, , 31, , 20, , 
2019/5/8, , 41, , 13, , 
2019/5/9, , 41, , 15, , 
2019/5/10, , 30, , 13, , 
2019/5/11, , 24, , 10, , 
2019/5/12, , 24, , 16, , 
2019/5/13, , 28, , 19, , 
2019/5/14, , 44, , 15, , 
2019/5/15, , 40, , 23, , 
2019/5/16, , 38, , 15, , 
2019/5/17, , 37, , 12, , 
2019/5/18, , 14, , 11, , 
2019/5/19, , 10, , 13, , 
2019/5/20, , 12, , 20, , 
2019/5/21, , 20, , 16, , 
2019/5/22, , 26, , 23, , 
2019/5/23, , 33, , 30, , 
2019/5/24, , 28, , 23, , 
2019/5/25, , 14, , 19, , 
2019/5/26, , 16, , 15, , 
2019/5/27, , 15, , 10, , 
2019/5/28, , 17, , 12, , 
2019/5/29, , 22, , 17, , 
2019/5/30, , 28, , 26, , 
2019/5/31, , 31, , 25, , 
2019/6/1, , 35, , 21, , 
2019/6/2, , 31, , 29, , 
2019/6/3, , 38, , 22, , 
2019/6/4, , 47, , 13, , 
2019/6/5, , 36, , 6, , 
2019/6/6, , 22, , 16, , 
2019/6/7, , 17, , 8, , 
2019/6/8, , 23, , 14, , 
2019/6/9, , 21, , 21, , 
2019/6/10, , 33, , 13, , 
2019/6/11, , 23, , 14, , 
2019/6/12, , 10, , 13, , 
2019/6/13, , 11, , 22, , 
2019/6/14, , 19, , 13, , 
2019/6/15, , 35, , 14, , 
2019/6/16, , 21, , 23, , 
2019/6/17, , 21, , 28, , 
2019/6/18, , 42, , 21, , 
2019/6/19, , 48, , 9, , 
2019/6/20, , 40, , 9, , 
2019/6/21, , 27, , 18, , 
2019/6/22, , 36, , 15, , 
2019/6/23, , 38, , 10, , 
2019/6/24, , 64, , 6, , 
2019/6/25, , 34, , 16, , 
2019/6/26, , 31, , 24, , 
2019/6/27, , 34, 37, 47, , 
2019/6/28, , 53, 90, 26, , 
2019/6/29, , 58, 44, 7, , 
2019/6/30, , 42, 46, 9, , 
2019/1/1, , 31, , 20, , 
2019/1/2, , 16, , 23, , 
2019/1/3, , 22, , 26, , 
2019/1/4, , 26, , 19, , 
2019/1/5, , 25, , 17, , 
2019/1/6, , 18, 7, 22, , 
2019/1/7, , 22, 10, 18, , 
2019/1/8, , 24, 13, 20, , 
2019/1/9, , 24, 19, 23, , 
2019/1/10, , 21, 12, 23, , 
2019/1/11, , 24, 15, 18, , 
2019/1/12, , 25, 4, 15, , 
2019/1/14, , 16, , 26, , 
2019/1/15, , 28, , 28, , 
2019/1/16, , 35, , 21, , 
2019/1/17, , 31, , 16, , 
2019/1/18, , 19, , 16, , 
2019/1/19, , 17, , 20, , 
2019/1/20, , 17, , 22, , 
2019/1/21, , 17, , 17, , 
2019/1/22, , 18, , 13, , 
2019/1/23, , 10, , 13, , 
2019/1/24, , 8, , 29, , 
2019/1/25, , 17, 18, 23, , 
2019/1/26, , 25, 24, 12, , 
2019/1/27, , 16, 20, 14, , 
2019/1/28, , 12, 21, 22, , 
2019/1/29, , 18, 25, 16, , 
2019/1/30, , 18, 12, 19, , 
2019/1/31, , 16, 18, 23, , 
2019/2/1, , 19, 28, 9, , 
2019/2/2, , 14, 28, 8, , 
2019/2/3, , 9, 20, 17, 1, 
2019/2/4, , 11, 13, 28, , 
2019/2/5, , 25, 8, 26, , 
2019/2/6, , 32, 14, 19, , 
2019/2/7, , 29, 19, 23, , 
2019/2/8, , 23, 18, 23, , 
2019/2/9, , 23, 24, 16, , 
2019/2/10, , 24, 20, 18, , 
2019/2/11, , 18, 14, 25, , 
2019/2/12, , 23, 25, 21, , 
2019/2/13, , 27, 24, 26, , 
2019/2/14, , 28, 21, 30, , 
2019/2/15, , 28, 26, 24, , 
2019/2/16, , 28, 30, 22, , 
2019/2/17, , 26, 35, 18, , 
2019/2/18, , 25, 34, 20, , 
2019/2/19, , 29, 30, 22, , 
2019/2/20, , 29, 24, 27, , 
2019/2/21, , 31, 11, 38, , 
2019/2/22, , 37, 29, 21, , 
2019/2/23, , 52, 33, 17, , 
2019/2/24, , 38, 21, 30, , 
2019/2/25, , 43, 37, 28, , 
2019/2/26, , 41, 17, 35, , 
2019/2/27, , 41, 32, 26, , 
2019/2/28, , 45, 93, 27, , 
2019/3/1, , 40, 135, 19, , 
2019/3/2, , 43, 33, 21, , 
2019/3/3, , 36, 32, 22, , 
2019/3/4, , 33, 43, 14, , 
2019/3/5, , 35, 20, 19, , 
2019/3/6, , 34, 26, 14, , 
2019/3/7, , 22, 31, 18, , 
2019/3/8, , 24, 31, 22, , 
2019/3/9, , 24, 32, 17, , 
2019/3/10, , 24, 28, 16, , 
2019/3/11, , 22, 31, 15, , 
2019/3/12, , 27, 33, 17, , 
2019/3/13, , 29, 24, 15, , 
2019/3/14, , 17, 31, 12, , 
2019/3/15, , 21, 35, 22, , 
2019/3/16, , 23, 37, 20, , 
2019/3/17, , 31, 32, 11, , 
2019/3/18, , 24, 29, 24, , 
2019/3/19, , 23, , 17, , 
2019/3/20, , 23, 41, 22, , 
2019/3/21, , 21, 45, 26, , 
2019/3/22, , 27, 5, 31, , 
2019/3/23, , 32, , 26, , 
2019/3/24, , 29, , 24, , 
2019/3/25, , 30, 46, 16, , 
2019/3/26, , 30, 34, 20, , 
2019/3/27, , 36, 43, 21, , 
2019/3/28, , 30, 44, 18, , 
2019/3/29, , 25, 43, 16, , 
2019/3/30, , 23, 42, 9, , 
2019/3/31, , 19, 23, 17, , 
2018/10/1, , 27, , 15, , 
2018/10/2, , 40, , 21, , 
2018/10/3, , 56, , 30, , 
2018/10/4, , 43, , 19, , 
2018/10/5, , 32, , 22, , 
2018/10/6, , 36, , 19, , 
2018/10/7, , 29, , 12, , 
2018/10/8, , 17, , 15, , 
2018/10/9, , 18, , 16, , 
2018/10/10, , 13, , 25, , 
2018/10/11, , 25, , 20, , 
2018/10/12, , 32, , 21, , 
2018/10/13, , 26, , 11, , 
2018/10/14, , 24, , 17, , 
2018/10/15, , 30, , 16, , 
2018/10/16, , 17, , 17, , 
2018/10/17, , 13, , 16, , 
2018/10/18, , 17, , 18, , 
2018/10/19, , 22, , 17, , 
2018/10/20, , 23, , 21, , 
2018/10/21, , 27, , 15, , 
2018/10/22, , 23, , 25, , 
2018/10/23, , 25, , 13, , 
2018/10/24, , 23, , 24, , 
2018/10/25, , 26, , 31, , 
2018/10/26, , 33, , 18, , 
2018/10/27, , 23, , 11, , 
2018/10/28, , 5, , 9, , 
2018/10/29, , 7, , 19, , 
2018/10/30, , 13, , 28, , 
2018/10/31, , 27, , 16, , 
2018/11/1, , 15, , 22, , 
2018/11/2, , 12, , 17, , 
2018/11/3, , 14, , 21, , 
2018/11/4, , 13, , 20, , 
2018/11/5, , 24, , 15, , 
2018/11/6, , 9, , 27, , 
2018/11/7, , 13, , 25, , 
2018/11/8, , 21, , 21, , 
2018/11/9, , 21, , 21, , 
2018/11/10, , 10, , 22, , 
2018/11/11, , 14, , 17, , 
2018/11/12, , 24, , 16, , 
2018/11/13, , 29, , 15, , 
2018/11/14, , 28, , 16, , 
2018/11/15, , 21, , 20, , 
2018/11/16, , 14, , 15, , 
2018/11/17, , 19, , 7, , 
2018/11/18, , 14, , 14, , 
2018/11/19, , 17, , 25, , 
2018/11/20, , 18, , 26, , 
2018/11/21, , 16, , 29, , 
2018/11/22, , 23, , 24, , 
2018/11/23, , 31, , 16, , 
2018/11/24, , 17, , 14, , 
2018/11/25, , 10, , 18, , 
2018/11/26, , 12, , 22, , 
2018/11/28, , 25, , 28, , 
2018/11/29, , 30, , 24, , 
2018/11/30, , 28, , 18, , 
2018/12/1, , 16, , 18, , 
2018/12/2, , 16, , 16, , 
2018/12/3, , 17, , 24, , 
2018/12/4, , 23, , 24, , 
2018/12/5, , 34, , 14, , 
2018/12/6, , 20, , 12, , 
2018/12/7, , 10, , 15, , 
2018/12/8, , 10, , 17, , 
2018/12/9, , 14, 9, 23, , 
2018/12/10, , 21, 6, 27, , 
2018/12/11, , 31, 8, 26, , 
2018/12/12, , 32, 1, 26, , 
2018/12/13, , 33, 3, 23, , 
2018/12/14, , 23, 13, 17, , 
2018/12/15, , 14, 14, 15, , 
2018/12/16, , 10, 22, 17, 1, 
2018/12/17, , 11, 12, 26, , 
2018/12/18, , 19, 17, 23, 1, 
2018/12/19, , 22, , 26, , 
2018/12/20, , 20, , 24, , 
2018/12/21, , 26, 5, 23, 1, 
2018/12/22, , 17, 6, 21, 1, 
2018/12/23, , 20, 4, 19, 1, 
2018/12/24, , 18, 11, 18, 1, 
2018/12/25, , 24, 2, 20, , 
2018/12/26, , 24, 3, 16, , 
2018/12/27, , 23, 4, 17, , 
2018/12/28, , 20, 10, 14, , 
2018/12/29, , 19, 4, 16, , 
2018/12/30, , 16, , , , 
2018/7/2, , 23, , 15, , 
2018/7/3, , 31, , 16, , 
2018/7/4, , 35, , 18, , 
2018/7/5, , 32, , 14, , 
2018/7/6, , 31, , 15, , 
2018/7/7, , 32, , 18, , 
2018/7/8, , 27, , 12, , 
2018/7/9, , 34, , 21, , 
2018/7/10, , 34, , 21, , 
2018/7/11, , 30, , 15, , 
2018/7/12, , 26, , 13, , 
2018/7/13, , 23, , 20, , 
2018/7/14, , 28, , 24, , 
2018/7/15, , 32, , 16, , 
2018/7/16, , 32, , 15, , 
2018/7/17, , 24, , 15, , 
2018/7/18, , 23, , 17, , 
2018/7/19, , 26, , 19, , 
2018/7/20, , 28, , 22, , 
2018/7/21, , 23, , 9, , 
2018/7/22, , 16, , 9, , 
2018/7/23, , 17, , 16, , 
2018/7/24, , 20, , 15, , 
2018/7/25, , 20, , 19, , 
2018/7/27, , 28, , 20, , 
2018/7/28, , 30, , 14, , 
2018/7/29, , 24, , 9, , 
2018/7/30, , 27, , 12, , 
2018/7/31, , 28, , 18, , 
2018/8/1, , 35, , 29, , 
2018/8/2, , 44, , 29, , 
2018/8/3, , 37, , 25, , 
2018/8/4, , 32, , 23, , 
2018/8/5, , 34, , 14, , 
2018/8/6, , 32, , 17, , 
2018/8/7, , 39, , 17, , 
2018/8/8, , 34, , 12, , 
2018/8/9, , 24, , 18, , 
2018/8/10, , 16, , 11, , 
2018/8/11, , 12, , 15, , 
2018/8/12, , 17, , 12, , 
2018/8/13, , 19, , 12, , 
2018/8/14, , 15, 31, 10, , 
2018/8/15, , 14, 27, 8, , 
2018/8/16, , 19, 29, 13, , 
2018/8/17, , 17, 26, 16, , 
2018/8/18, , 11, 36, 13, 1, 
2018/8/19, , 13, 45, 15, 1, 
2018/8/20, , 17, , 18, , 
2018/8/21, , 22, , 23, 1, 
2018/8/22, , 19, , 14, 1, 
2018/8/23, , 24, , 21, 1, 
2018/8/24, , 24, , 12, 1, 
2018/8/25, , 19, , 5, 1, 
2018/8/26, , 18, , 8, 1, 
2018/8/27, , 22, , 13, , 
2018/8/28, , 24, 27, 15, , 
2018/8/29, , 22, 38, 11, , 
2018/8/30, , 21, 37, 15, , 
2018/8/31, , 19, 35, 9, , 
2018/9/1, , 14, 42, 12, , 
2018/9/2, , 12, 39, 8, , 
2018/9/3, , 14, 41, 13, , 
2018/9/4, , 18, 34, 12, , 
2018/9/5, , 20, 39, 13, , 
2018/9/6, , 17, 41, 15, , 
2018/9/7, , 8, 42, 18, , 
2018/9/8, , 8, 41, 14, , 
2018/9/9, , 9, 31, 11, , 
2018/9/10, , 8, 2, 20, , 
2018/9/11, , 10, , 16, , 
2018/9/12, , 9, , 19, , 
2018/9/13, , 28, , 20, , 
2018/9/14, , 28, , 17, , 
2018/9/15, , 15, , 13, , 
2018/9/16, , 10, , 14, , 
2018/9/17, , 11, , 13, , 
2018/9/18, , 10, , 20, , 
2018/9/19, , 14, , 16, , 
2018/9/20, , 24, , 31, , 
2018/9/21, , 31, 32, 28, 4, 
2018/9/22, , 30, 34, 23, 5, 
2018/9/23, , 28, 23, 23, , 
2018/9/24, , 23, 42, 13, , 
2018/9/25, , 22, 39, 12, 1, 
2018/9/26, , 38, 39, 8, 1, 
2018/9/27, , 31, 1, 19, , 
2018/9/28, , 39, , 37, , 
2018/9/29, , 39, , 18, , 
2018/9/30, , 27, , 20, , 
2018/4/1, , 9, , 17, , 
2018/4/2, , 12, , 20, , 
2018/4/3, , 21, , 17, , 
2018/4/4, , 33, , 20, , 
2018/4/5, , 29, , 22, , 
2018/4/6, , 26, , 5, , 
2018/4/7, , 22, , 8, , 
2018/4/8, , 24, , 16, , 
2018/4/9, , 14, , 16, , 
2018/4/10, , 15, , 10, , 
2018/4/11, , 24, , 20, , 
2018/4/12, , 22, , 21, , 
2018/4/13, , 20, , 15, , 
2018/4/14, , 22, , 16, , 
2018/4/16, , 27, , 31, , 
2018/4/17, , 23, , 26, , 
2018/4/18, , 27, , 18, , 
2018/4/19, , 30, , 23, , 
2018/4/20, , 34, , 32, , 
2018/4/21, , 42, , 31, , 
2018/4/22, , 52, , 26, , 
2018/4/23, , 52, , 24, , 
2018/4/24, , 44, , 23, , 
2018/4/25, , 45, , 21, , 
2018/4/26, , 41, , 19, , 
2018/4/27, , 41, , 14, , 
2018/4/28, , 35, , 8, , 
2018/4/29, , 33, , 13, , 
2018/4/30, , 22, , 13, , 
2018/5/1, , 13, , 16, , 
2018/5/2, , 10, , 23, , 
2018/5/3, , 18, , 24, , 
2018/5/4, , 13, , 17, , 
2018/5/7, , 25, , 38, , 
2018/5/8, , 38, , 25, , 
2018/5/9, , 33, , 18, , 
2018/5/10, , 31, , 19, , 
2018/5/11, , 29, , 15, , 
2018/5/12, , 30, , 9, , 
2018/5/13, , 20, , 12, , 
2018/5/14, , 10, , 16, , 
2018/5/15, , 15, , 19, , 
2018/5/16, , 25, , 23, , 
2018/5/17, , 33, , 16, , 
2018/5/18, , 29, , 18, , 
2018/5/19, , 29, , 10, , 
2018/5/20, , 22, , 13, , 
2018/5/21, , 21, , 19, , 
2018/5/22, , 25, , 22, , 
2018/5/23, , 39, , 15, , 
2018/5/24, , 49, , 16, , 
2018/5/25, , 40, , 4, , 
2018/5/26, , 35, , 4, , 
2018/5/27, , 37, , 8, , 
2018/5/28, , 41, , 15, , 
2018/5/29, , 40, , 15, , 
2018/5/30, , 31, , 14, , 
2018/5/31, , 32, , 13, , 
2018/6/1, , 33, , 12, , 
2018/6/2, , 24, , 15, , 
2018/6/3, , 16, , 22, , 
2018/6/4, , 13, , 16, , 
2018/6/5, , 17, , 15, , 
2018/6/6, , 20, , 16, , 
2018/6/7, , 11, , 23, , 
2018/6/8, , 15, , 18, , 
2018/6/9, , 20, , 13, , 
2018/6/10, , 18, , 19, , 
2018/6/11, , 19, , 10, , 
2018/6/12, , 22, , 12, , 
2018/6/13, , 25, , 16, , 
2018/6/14, , 25, , 18, , 
2018/6/15, , 27, , 15, , 
2018/6/16, , 24, , 11, , 
2018/6/17, , 21, , 17, , 
2018/6/18, , 20, , 20, , 
2018/6/19, , 30, , 19, , 
2018/6/20, , 30, , 35, , 
2018/6/21, , 34, , 26, , 
2018/6/22, , 41, , 14, , 
2018/6/23, , 30, , 13, , 
2018/6/24, , 64, , 12, , 
2018/6/25, , 25, , 13, , 
2018/6/26, , 22, , 25, , 
2018/6/27, , 32, , 20, , 
2018/6/28, , 36, , 15, , 
2018/6/29, , 24, , 11, , 
2018/6/30, , 20, , 11, , 
2018/1/1, , 10, , 24, , 
2018/1/2, , 11, , 10, , 
2018/1/3, , 10, , 7, , 
2018/1/4, , 11, , 14, , 
2018/1/5, , 10, , 20, , 
2018/1/6, , 15, , 10, , 
2018/1/7, , 22, , 23, , 
2018/1/8, , 15, , 16, , 
2018/1/9, , 13, , 14, , 
2018/1/10, , 10, , 15, , 
2018/1/12, , 11, , 28, , 
2018/1/13, , 19, , 13, , 
2018/1/14, , 15, , 18, , 
2018/1/15, , 9, , 18, , 
2018/1/16, , 10, , 4, , 
2018/1/17, , 12, , 28, , 
2018/1/18, , 13, , 27, , 
2018/1/19, , 19, , 12, , 
2018/1/20, , 24, , 8, , 
2018/1/21, , 8, , 14, , 
2018/1/22, , 10, , 21, , 
2018/1/23, , 17, , 25, , 
2018/1/24, , 21, , 28, , 
2018/1/25, , 20, , 10, , 
2018/1/26, , 16, , , , 
2018/1/29, , 19, , 34, , 
2018/1/30, , 22, , 29, , 
2018/1/31, , 24, , 27, , 
2018/2/1, , 19, , 24, , 
2018/2/2, , 9, , 10, , 
2018/2/3, , 7, , 12, , 
2018/2/4, , 8, , 24, , 
2018/2/5, , 8, , 17, , 
2018/2/6, , 20, , 11, , 
2018/2/7, , 15, , 21, , 
2018/2/8, , 12, , 24, , 
2018/2/9, , 13, , 18, , 
2018/2/10, , 4, , 17, , 
2018/2/11, , 2, , 20, , 
2018/2/12, , 3, , 20, , 
2018/2/13, , 8, , 24, , 
2018/2/14, , 13, , 28, , 
2018/2/15, , 31, , 31, , 
2018/2/16, , 36, , 17, , 
2018/2/17, , 31, , 14, , 
2018/2/18, , 16, , 23, , 
2018/2/19, , 17, , 24, , 
2018/2/20, , 20, , 20, , 
2018/2/21, , 28, , 19, , 
2018/2/22, , 22, , 24, , 
2018/2/23, , 27, , 26, , 
2018/2/24, , 28, , 28, , 
2018/2/25, , 30, , 19, , 
2018/2/26, , 33, , 18, , 
2018/2/27, , 21, , 22, , 
2018/2/28, , 14, , 29, , 
2018/3/1, , 19, , 17, , 
2018/3/2, , 20, , 23, , 
2018/3/3, , 11, , 25, , 
2018/3/4, , 17, , 27, , 
2018/3/5, , 18, , 15, , 
2018/3/6, , 12, , 23, , 
2018/3/7, , 11, , 29, , 
2018/3/8, , 14, , 30, , 
2018/3/9, , 25, , 20, , 
2018/3/10, , 29, , 16, , 
2018/3/11, , 22, , 12, , 
2018/3/12, , 12, , 28, , 
2018/3/13, , 16, , 29, , 
2018/3/14, , 26, , 21, , 
2018/3/15, , 24, , 20, , 
2018/3/16, , 17, , 11, , 
2018/3/17, , 14, , 12, , 
2018/3/18, , 7, , 23, , 
2018/3/19, , 12, , 16, , 
2018/3/20, , 15, , 17, , 
2018/3/21, , 13, , 22, , 
2018/3/22, , 18, , 17, , 
2018/3/23, , 19, , 22, , 
2018/3/24, , 18, , 13, , 
2018/3/25, , 7, , 17, , 
2018/3/26, , 14, , 19, , 
2018/3/27, , 13, , 23, , 
2018/3/28, , 21, , 18, , 
2018/3/29, , 23, , 11, , 
2018/3/30, , 16, , 7, , 
2018/3/31, , 12, , 8, , 
2017/10/1, , 8, , 20, , 
2017/10/2, , 8, , 20, , 
2017/10/3, , 9, , 14, , 
2017/10/4, , 10, , 23, , 
2017/10/5, , 9, , 17, , 
2017/10/6, , 11, , 15, , 
2017/10/7, , 8, , 21, , 
2017/10/8, , 8, , 23, , 
2017/10/9, , 10, , 22, , 
2017/10/10, , 13, , 24, , 
2017/10/11, , 21, , 18, , 
2017/10/12, , 22, , 24, , 
2017/10/13, , 20, , 16, , 
2017/10/14, , 21, , 14, , 
2017/10/15, , 15, , 21, , 
2017/10/16, , 18, , 29, , 
2017/10/17, , 24, , 23, , 
2017/10/18, , 28, , 19, , 
2017/10/19, , 14, , 21, , 
2017/10/20, , 11, , 25, , 
2017/10/21, , 17, , 12, , 
2017/10/22, , 11, , 22, , 
2017/10/23, , 11, , 28, , 
2017/10/24, , 17, , 32, , 
2017/10/25, , 22, , 24, , 
2017/10/26, , 23, , 27, , 
2017/10/27, , 24, , 18, , 
2017/10/28, , 22, , 13, , 
2017/10/29, , 17, , 20, , 
2017/10/30, , 14, , 22, , 
2017/10/31, , 14, , 23, , 
2017/11/1, , 19, , 25, , 
2017/11/2, , 21, , 25, , 
2017/11/3, , 19, , 24, , 
2017/11/4, , 19, , 8, , 
2017/11/5, , 15, , 11, , 
2017/11/6, , 7, , 18, , 
2017/11/7, , 9, , 26, , 
2017/11/8, , 17, , 22, , 
2017/11/9, , 17, , 28, , 
2017/11/10, , 17, , 26, , 
2017/11/11, , 22, , 17, , 
2017/11/12, , 17, , 15, , 
2017/11/13, , 12, , 31, , 
2017/11/14, , 17, , 27, , 
2017/11/15, , 25, , 35, , 
2017/11/16, , 31, , 43, , 
2017/11/17, , 36, , 35, , 
2017/11/18, , 37, , 23, , 
2017/11/19, , 27, , 29, , 
2017/11/20, , 28, , 29, , 
2017/11/21, , 32, , 43, , 
2017/11/22, , 36, , 34, , 
2017/11/23, , 28, , 60, , 
2017/11/24, , 41, , 29, , 
2017/11/25, , 40, , 11, , 
2017/11/26, , 16, , 29, , 
2017/11/27, , 14, , 22, , 
2017/11/28, , 17, , 28, , 
2017/11/29, , 21, , 23, , 
2017/11/30, , 19, , 17, , 
2017/12/1, , 14, , 15, , 
2017/12/2, , 12, , 8, , 
2017/12/3, , 10, , 28, , 
2017/12/4, , 14, , 32, , 
2017/12/5, , 21, , 30, , 
2017/12/6, , 22, , 35, , 
2017/12/7, , 23, , 17, , 
2017/12/8, , 19, , 23, , 
2017/12/9, , 19, , 19, , 
2017/12/10, , 4, , 19, , 
2017/12/11, , 3, , 23, , 
2017/12/12, , 10, , 19, , 
2017/12/13, , 14, , 22, , 
2017/12/14, , 12, , 21, , 
2017/12/15, , 14, , 20, , 
2017/12/16, , 9, , 25, , 
2017/12/17, , 11, , 26, , 
2017/12/18, , 14, , 23, , 
2017/12/19, , 17, , 28, , 
2017/12/20, , 17, , 27, , 
2017/12/21, , 21, , 25, , 
2017/12/22, , 18, , 18, , 
2017/12/23, , 14, , 18, , 
2017/12/24, , 10, , , , 
2017/12/27, , 8, , 22, , 
2017/12/28, , 8, , 35, , 
2017/12/29, , 17, , 26, , 
2017/12/30, , 16, , 23, , 
2017/12/31, , 14, , 4, , 
2017/7/1, , 22, , , , 
2017/7/4, , 37, , 23, , 
2017/7/5, , 36, , 12, , 
2017/7/6, , 29, , 11, , 
2017/7/7, , 30, , 23, , 
2017/7/8, , 29, , 4, , 
2017/7/9, , 33, , 12, , 
2017/7/10, , 34, , 9, , 
2017/7/11, , 32, , 12, , 
2017/7/12, , 38, , 15, , 
2017/7/13, , 47, , 11, , 
2017/7/14, , 32, , 16, , 
2017/7/15, , 33, , 11, , 
2017/7/16, , 36, , 12, , 
2017/7/17, , 29, , 20, , 
2017/7/18, , 30, , 11, , 
2017/7/19, , 40, , 6, , 
2017/7/20, , 38, , 12, , 
2017/7/21, , 34, , 19, , 
2017/7/22, , 35, , 9, , 
2017/7/23, , 37, , 13, , 
2017/7/24, , 25, , 10, , 
2017/7/25, , 22, , 10, , 
2017/7/26, , 26, , 25, , 
2017/7/27, , 25, , 18, , 
2017/7/28, , 29, , 12, , 
2017/7/29, , 19, , 20, , 
2017/7/30, , 21, , 9, , 
2017/7/31, , 22, , 11, , 
2017/8/1, , 32, , 23, , 
2017/8/2, , 43, , 18, , 
2017/8/3, , 48, , 22, , 
2017/8/4, , 45, , 23, , 
2017/8/5, , 57, , 11, , 
2017/8/6, , 36, , 13, , 
2017/8/7, , 30, , 22, , 
2017/8/8, , 73, , 8, , 
2017/8/9, , 33, , 5, , 
2017/8/10, , 15, , 7, , 
2017/8/11, , 20, , 9, , 
2017/8/12, , 24, , 11, , 
2017/8/13, , 23, , 13, , 
2017/8/14, , 22, , 11, , 
2017/8/15, , 22, , 6, , 
2017/8/16, , 27, , 21, , 
2017/8/17, , 34, , 25, , 
2017/8/18, , 40, , , , 
2017/8/21, , 31, , 16, , 
2017/8/22, , 42, , 20, , 
2017/8/23, , 36, , 20, , 
2017/8/24, , 37, , 21, , 
2017/8/25, , 33, , 10, , 
2017/8/26, , 29, , 8, , 
2017/8/27, , 29, , 16, , 
2017/8/28, , 33, , 23, , 
2017/8/29, , 41, , 13, , 
2017/8/30, , 46, , 17, , 
2017/8/31, , 29, , 17, , 
2017/9/1, , 19, , 10, , 
2017/9/2, , 19, , 11, , 
2017/9/3, , 20, , 16, , 
2017/9/4, , 20, , 21, , 
2017/9/5, , 28, , , , 
2017/9/13, , 5, , 18, , 
2017/9/14, , 22, , 18, , 
2017/9/15, , 17, , 9, , 
2017/9/16, , 10, , 12, , 
2017/9/17, , 13, , 9, , 
2017/9/18, , 13, , 15, , 
2017/9/19, , 14, , 19, , 
2017/9/20, , 18, , 27, , 
2017/9/21, , 25, , 24, , 
2017/9/22, , 29, , , , 
2017/9/27, , 23, , 22, , 
2017/9/28, , 19, , 24, , 
2017/9/29, , 10, , 23, , 
2017/4/1, , 20, , 19, , 
2017/4/2, , 11, , 23, , 
2017/4/3, , 12, , 28, , 
2017/4/4, , 21, , 21, , 
2017/4/5, , 23, , 13, , 
2017/4/6, , 18, , 24, , 
2017/4/7, , 22, , 27, , 
2017/4/8, , 30, , 26, , 
2017/4/9, , 29, , 31, , 
2017/4/10, , 31, , 26, , 
2017/4/11, , 34, , 20, , 
2017/4/12, , 28, , 22, , 
2017/4/13, , 27, , 19, , 
2017/4/14, , 31, , 19, , 
2017/4/15, , 30, , 16, , 
2017/4/16, , 27, , 17, , 
2017/4/17, , 29, , 13, , 
2017/4/18, , 31, , 10, , 
2017/4/19, , 31, , 16, , 
2017/4/20, , 34, , 17, , 
2017/4/21, , 33, , 22, , 
2017/4/22, , 35, , 18, , 
2017/4/23, , 30, , 25, , 
2017/4/24, , 30, , 24, , 
2017/4/25, , 34, , 16, , 
2017/4/26, , 31, , 19, , 
2017/4/27, , 11, , 21, , 
2017/4/28, , 15, , 18, , 
2017/4/29, , 20, , 12, , 
2017/4/30, , 19, , 7, , 
2017/5/1, , 18, , 28, , 
2017/5/2, , 21, , 13, , 
2017/5/3, , 21, , 17, , 
2017/5/4, , 17, , 7, , 
2017/5/5, , 18, , 8, , 
2017/5/6, , 22, , 15, , 
2017/5/7, , 22, , 18, , 
2017/5/8, , 23, , 17, , 
2017/5/9, , 27, , 12, , 
2017/5/10, , 22, , 18, , 
2017/5/11, , 22, , 21, , 
