date, pm25, pm10, o3, no2, so2, co
2020/9/13, , 20, 32, 33, , 
2020/9/14, , 23, 27, 22, , 
2020/9/15, , 24, 25, 27, , 
2020/9/16, , 26, 22, 34, , 
2020/9/17, , 33, 19, 27, , 
2020/9/18, , 32, 28, 15, , 
2020/9/19, , 27, 29, 6, , 
2020/9/20, , 13, 18, 20, , 
2020/9/21, , 12, 29, 20, , 
2020/9/22, , 14, 29, 21, , 
2020/9/23, , 16, 26, 11, , 
2020/9/24, , 17, 25, 4, , 
2020/9/25, , 19, 25, 4, 1, 
2020/9/26, , 23, 23, 8, 1, 
2020/9/27, , 10, 23, 14, 1, 
2020/9/28, , 15, 27, 22, 1, 
2020/9/29, , 21, 27, 24, 1, 
2020/9/30, , 23, 29, 20, 1, 
2020/4/1, , 15, 35, 7, 1, 
2020/4/2, , 12, 38, 13, 1, 
2020/4/3, , 16, 37, 14, 1, 
2020/4/4, , 15, 41, 12, 1, 
2020/4/5, , 13, 41, 13, 1, 
2020/4/6, , 14, 43, 14, , 
2020/4/7, , 15, 43, 14, , 
2020/4/8, , 13, 40, 12, , 
2020/4/9, , 15, 43, 17, , 
2020/4/10, , 18, 44, 11, , 
2020/4/11, , 19, 45, 7, , 
2020/4/12, , 19, 41, 4, , 
2020/4/13, , 14, 37, 9, , 
2020/4/14, , 8, 37, 10, , 
2020/4/15, , 18, 33, 7, , 
2020/4/16, , 27, 28, 10, , 
2020/4/17, , 27, 32, 7, , 
2020/4/18, , 23, 29, 4, , 
2020/4/19, , 16, 22, 13, , 
2020/4/20, , 8, 31, 9, , 
2020/4/21, , 6, 32, 4, , 
2020/4/22, , 8, 36, 10, , 
2020/4/23, , 14, 37, 16, , 
2020/4/24, , 18, 39, 11, , 
2020/4/25, , 16, 34, 8, , 
2020/4/26, , 12, 29, 9, , 
2020/4/27, , 10, 32, 5, , 
2020/4/28, , 12, 35, 7, , 
2020/4/29, , 11, 35, 5, , 
2020/4/30, , 14, 24, 5, , 
2020/5/1, , 16, 29, 5, , 
2020/5/2, , 12, 21, 5, , 
2020/5/3, , 11, 25, 15, , 
2020/5/4, , 13, 28, 15, , 
2020/5/5, , 18, 31, 16, 1, 
2020/5/6, , 21, 34, 11, , 
2020/5/7, , 18, 34, 7, , 
2020/5/8, , 16, 32, 6, , 
2020/5/9, , 19, 31, 3, , 
2020/5/10, , 25, 30, 6, , 
2020/5/11, , 13, 29, 9, 1, 
2020/5/12, , 14, 36, 7, , 
2020/5/13, , 11, 27, 10, 1, 
2020/5/14, , 17, 35, 9, 1, 
2020/5/15, , 16, 24, 6, 1, 
2020/5/16, , 14, 31, 5, , 
2020/5/17, , 9, 37, 12, 2, 
2020/5/18, , 15, 36, 19, 1, 
2020/5/19, , 22, 41, 21, 1, 
2020/5/20, , 26, 38, 25, 1, 
2020/5/21, , 33, 39, 18, 1, 
2020/5/22, , 27, 37, 10, 1, 
2020/5/23, , 20, 28, 4, 1, 
2020/5/24, , 16, 29, 11, 1, 
2020/5/25, , 19, 35, 20, 1, 
2020/5/26, , 21, 40, 14, 1, 
2020/5/27, , 21, 30, 10, 1, 
2020/5/28, , 18, 33, 12, 1, 
2020/5/29, , 18, 34, 7, 1, 
2020/5/30, , 17, 35, 6, 1, 
2020/5/31, , 11, 34, 8, , 
2020/6/1, , 11, 32, 15, 1, 
2020/6/2, , 14, 31, 8, 1, 
2020/6/3, , 18, 33, 9, 1, 
2020/6/4, , 16, 33, 10, 1, 
2020/6/5, , 14, 35, 7, 1, 
2020/6/6, , 18, 24, 4, 1, 
2020/6/7, , 16, 23, 9, 1, 
2020/6/8, , 9, 26, 11, 1, 
2020/6/9, , 13, 32, 13, 1, 
2020/6/10, , 13, 28, 12, 1, 
2020/6/11, , 15, 31, 9, 1, 
2020/6/12, , 24, 35, 8, 1, 
2020/6/13, , 18, 35, 6, 1, 
2020/6/14, , 12, 30, 11, 1, 
2020/6/15, , 16, 20, 12, 1, 
2020/6/16, , 17, 29, 12, 1, 
2020/6/17, , 13, 27, 10, 1, 
2020/6/18, , 13, 28, 13, 1, 
2020/6/19, , 12, 25, 11, 1, 
2020/6/20, , 17, 31, 10, 1, 
2020/6/21, , 18, 20, 22, 1, 
2020/6/22, , 19, 22, 14, 1, 
2020/6/23, , 20, 27, 9, 1, 
2020/6/24, , 39, 26, 19, 1, 
2020/6/25, , 17, 34, 25, 1, 
2020/6/26, , 19, 27, 10, 1, 
2020/6/27, , 20, 29, 7, 1, 
2020/6/28, , 26, 22, 13, 1, 
2020/6/29, , 25, 20, 14, 1, 
2020/6/30, , 21, 25, 18, 2, 
2020/1/1, , 17, 15, 20, , 
2020/1/2, , 17, 15, 21, 1, 
2020/1/3, , 18, 11, 25, 1, 
2020/1/4, , 21, 8, 23, 1, 
2020/1/5, , 15, 20, 18, 1, 
2020/1/6, , 16, 7, 33, 1, 
2020/1/7, , 23, 14, 33, 1, 
2020/1/8, , 29, 19, 30, 1, 
2020/1/9, , 24, 13, 26, , 
2020/1/10, , 17, 12, 19, , 
2020/1/11, , 11, 14, 23, , 
2020/1/12, , 14, 18, 26, , 
2020/1/13, , 15, 15, 28, , 
2020/1/14, , 18, 16, 33, , 
2020/1/15, , 21, 15, 32, , 
2020/1/16, , 24, 23, 21, , 
2020/1/17, , 24, 19, 19, , 
2020/1/18, , 17, 30, 9, , 
2020/1/19, , 12, 30, 6, 1, 
2020/1/20, , 10, 33, 7, , 
2020/1/21, , 14, 29, 13, , 
2020/1/22, , 31, 27, 24, 1, 
2020/1/23, , 47, 6, 34, 1, 
2020/1/24, , 59, 18, 22, 1, 
2020/1/25, , 70, 20, 16, 1, 
2020/1/26, , 57, 17, 17, 1, 
2020/1/27, , 24, 18, 16, 1, 
2020/1/28, , 17, 9, 30, 1, 
2020/1/29, , 19, 14, 22, 2, 
2020/1/30, , 20, 8, 34, 2, 
2020/1/31, , 21, 13, 23, 2, 
2020/2/1, , 25, 18, 15, 2, 
2020/2/2, , 18, 8, 32, 2, 
2020/2/3, , 18, 13, 16, 1, 
2020/2/4, , 44, 20, 23, , 
2020/2/5, , 29, 22, 27, , 
2020/2/6, , 27, 17, 29, , 
2020/2/7, , 22, 19, 26, , 
2020/2/8, , 21, 28, 19, , 
2020/2/9, , 23, 19, 22, , 
2020/2/10, , 23, 22, 20, , 
2020/2/11, , 24, 20, 14, , 
2020/2/12, , 22, 18, 22, 1, 
2020/2/13, , 19, 16, 24, 1, 
2020/2/14, , 28, 25, 17, , 
2020/2/15, , 29, 27, 11, , 
2020/2/16, , 21, 19, 20, 1, 
2020/2/17, , 23, 24, 20, , 
2020/2/18, , 22, 16, 23, 1, 
2020/2/19, , 18, 21, 26, 1, 
2020/2/20, , 21, 24, 31, 1, 
2020/2/21, , 29, 31, 22, 1, 
2020/2/22, , 27, 28, 27, 1, 
2020/2/23, , 31, 22, 36, 1, 
2020/2/24, , 32, 23, 29, 1, 
2020/2/25, , 34, 29, 12, 1, 
2020/2/26, , 28, 24, 10, 1, 
2020/2/27, , 29, 22, 21, 1, 
2020/2/28, , 28, 24, 17, 1, 
2020/2/29, , 38, 29, 12, , 
2020/3/1, , 52, 31, 9, , 
2020/3/2, , 26, 28, 14, 1, 
2020/3/3, , 17, 23, 22, 1, 
2020/3/4, , 20, 28, 21, 1, 
2020/3/5, , 27, 28, 8, 1, 
2020/3/6, , 19, 29, 9, , 
2020/3/7, , 14, 29, 13, 1, 
2020/3/8, , 15, 26, 17, 1, 
2020/3/9, , 16, 22, 19, , 
2020/3/10, , 20, 23, 29, 1, 
2020/3/11, , 27, 35, 37, 1, 
2020/3/12, , 35, 23, 26, 1, 
2020/3/13, , 27, 30, 18, 1, 
2020/3/14, , 22, 33, 9, , 
2020/3/15, , 16, 34, 7, , 
2020/3/16, , 16, 33, 9, , 
2020/3/17, , 23, 32, 15, 1, 
2020/3/18, , 25, 38, 14, 1, 
2020/3/19, , 21, 36, 9, , 
2020/3/20, , 17, 38, 7, , 
2020/3/21, , 16, 35, 4, 1, 
2020/3/22, , 23, 32, 6, 1, 
2020/3/23, , 21, 34, 4, 1, 
2020/3/24, , 24, 30, 9, 1, 
2020/3/25, , 20, 32, 9, 1, 
2020/3/26, , 13, 32, 12, 1, 
2020/3/27, , 13, 35, 9, 1, 
2020/3/28, , 14, 42, 14, 1, 
2020/3/29, , 15, 29, 9, 1, 
2020/3/30, , 18, 34, 8, 1, 
2020/3/31, , 12, 33, 5, 1, 
2019/10/1, , 19, 23, 22, , 
2019/10/2, , 24, 21, 19, , 
2019/10/3, , 19, 27, 25, , 
2019/10/4, , 19, 20, 18, , 
2019/10/5, , 20, 20, 15, , 
2019/10/6, , 21, 21, 22, , 
2019/10/7, , 19, 24, 24, , 
2019/10/8, , 27, 18, 23, , 
2019/10/9, , 26, 16, 20, , 
2019/10/10, , 18, 17, 23, , 
2019/10/11, , 25, 22, 22, , 
2019/10/12, , 25, 29, 8, , 
2019/10/13, , 19, 25, 23, , 
2019/10/14, , 26, 27, 14, 1, 
2019/10/15, , 23, 25, 22, 1, 
2019/10/16, , 14, 25, 32, 1, 
2019/10/17, , 23, 23, 21, 1, 
2019/10/18, , 25, 25, 25, 1, 
2019/10/19, , 25, 25, 11, , 
2019/10/20, , 24, 19, 21, 1, 
2019/10/21, , 16, 19, 13, , 
2019/10/22, , 15, 23, 22, 1, 
2019/10/23, , 17, 17, 20, 1, 
2019/10/24, , 16, 16, 27, 7, 
2019/10/25, , 15, 27, 25, 3, 
2019/10/26, , 20, 24, 24, 2, 
2019/10/27, , 19, 17, 27, 1, 
2019/10/28, , 21, 16, 27, 1, 
2019/10/29, , 24, 12, 39, 2, 
2019/10/30, , 34, 15, 26, 1, 
2019/10/31, , 27, 18, 18, 1, 
2019/11/1, , 21, 16, 19, 1, 
2019/11/2, , 16, 28, 6, 1, 
2019/11/3, , 13, 24, 16, 1, 
2019/11/4, , 15, 24, 8, 1, 
2019/11/5, , 14, 21, 11, 1, 
2019/11/6, , 13, 15, 17, , 
2019/11/7, , 14, 23, 9, 1, 
2019/11/8, , 13, 22, 10, , 
2019/11/9, , 11, 18, 9, 1, 
2019/11/10, , 9, 17, 14, 1, 
2019/11/11, , 9, 17, 16, 1, 
2019/11/12, , 15, 12, 23, 1, 
2019/11/13, , 18, 13, 24, 1, 
2019/11/14, , 16, 15, 17, , 
2019/11/15, , 13, 18, 11, , 
2019/11/16, , 11, 20, 10, , 
2019/11/17, , 9, 13, 17, 1, 
2019/11/18, , 12, 14, 21, 1, 
2019/11/19, , 15, 9, 33, 1, 
2019/11/20, , 18, 15, 23, 1, 
2019/11/21, , 19, 13, 26, 1, 
2019/11/22, , 17, 25, 9, , 
2019/11/23, , 14, 22, 12, , 
2019/11/24, , 9, 18, 25, 1, 
2019/11/25, , 14, 10, 28, 1, 
2019/11/26, , 23, 20, 22, , 
2019/11/27, , 20, 19, 18, , 
2019/11/28, , 19, 17, 18, , 
2019/11/29, , 17, 15, 22, , 
2019/11/30, , 16, 23, 17, , 
2019/12/1, , 14, 12, 25, 1, 
2019/12/2, , 15, 16, 18, , 
2019/12/3, , 22, 20, 12, , 
2019/12/4, , 16, 18, 19, , 
2019/12/5, , 8, 20, 21, , 
2019/12/6, , 11, 13, 23, 1, 
2019/12/7, , 14, 12, 14, , 
2019/12/8, , 13, 18, 15, , 
2019/12/9, , 13, 16, 29, 1, 
2019/12/10, , 18, 14, 22, , 
2019/12/11, , 21, 20, 12, , 
2019/12/12, , 18, 21, 7, , 
2019/12/13, , 16, 22, 9, , 
2019/12/14, , 21, 19, 16, , 
2019/12/15, , 11, 12, 30, , 
2019/12/16, , 17, 12, 24, , 
2019/12/17, , 39, 10, 24, , 
2019/12/18, , 86, 10, 30, 1, 
2019/12/19, , 59, 18, 26, , 
2019/12/20, , 38, 22, 20, , 
2019/12/21, , 18, 32, 4, , 
2019/12/22, , 19, 29, 17, 1, 
2019/12/23, , 12, 12, 24, , 
2019/12/24, , 17, 9, 24, , 
2019/12/25, , 20, 14, 20, 1, 
2019/12/26, , 17, 12, 20, 1, 
2019/12/27, , 15, 16, 24, , 
2019/12/28, , 21, 13, 17, , 
2019/12/29, , 19, , , , 
2019/7/1, , 36, 23, 28, , 
2019/7/2, , 35, 32, 37, , 
2019/7/3, , 31, 39, 27, , 
2019/7/4, , 30, 34, 27, 1, 
2019/7/5, , 29, 28, 17, , 
2019/7/6, , 35, 38, 14, , 
2019/7/7, , 48, 24, 31, , 
2019/7/8, , 37, 33, 23, , 
2019/7/9, , 29, 38, 19, , 
2019/7/10, , 23, 40, 29, 1, 
2019/7/11, , 27, 32, 24, 1, 
2019/7/12, , 29, 36, 25, 1, 
2019/7/13, , 20, 35, 15, , 
2019/7/14, , 17, 32, 17, , 
2019/7/15, , 19, 36, 18, , 
2019/7/16, , 25, 32, 20, , 
2019/7/17, , 25, 36, 23, , 
2019/7/18, , 23, 31, 19, , 
2019/7/19, , 28, 36, 17, , 
2019/7/20, , 22, 34, 12, , 
2019/7/21, , 19, 26, 33, , 
2019/7/22, , 24, 30, 33, , 
2019/7/23, , 33, 29, 23, , 
2019/7/24, , 29, 20, 27, , 
2019/7/25, , 26, 28, 33, 1, 
2019/7/26, , 27, 30, 14, , 
2019/7/27, , 24, 29, 9, , 
2019/7/28, , 11, 24, 19, , 
2019/7/29, , 15, 26, 18, , 
2019/7/30, , 23, 26, 15, , 
2019/7/31, , 23, 36, 17, , 
2019/8/1, , 22, 41, 24, , 
2019/8/2, , 23, 41, 21, , 
2019/8/3, , 20, 39, 13, , 
2019/8/4, , 19, 32, 29, 1, 
2019/8/5, , 20, 29, 16, 1, 
2019/8/6, , 23, 30, 16, , 
2019/8/7, , 29, 25, 16, , 
2019/8/8, , 28, 25, 19, , 
2019/8/9, , 33, 28, 15, , 
2019/8/10, , 29, 31, 13, , 
2019/8/11, , 21, 33, 13, , 
2019/8/12, , 18, 32, 10, , 
2019/8/13, , 15, 30, 14, , 
2019/8/14, , 19, 27, 13, , 
2019/8/15, , 23, 26, 12, , 
2019/8/16, , 18, 28, 10, , 
2019/8/17, , 18, 28, 12, , 
2019/8/18, , 18, 25, 10, , 
2019/8/19, , 19, 32, 11, , 
2019/8/20, , 15, 32, 13, , 
2019/8/21, , 17, 36, 17, , 
2019/8/22, , 18, 36, 24, , 
2019/8/24, , 25, 38, 11, , 
2019/8/25, , 20, 28, 31, 1, 
2019/8/26, , 23, 25, 21, , 
2019/8/27, , 23, 33, 23, , 
2019/8/28, , 21, 33, 23, , 
2019/8/29, , 23, 36, 32, , 
2019/8/30, , 23, 42, 21, , 
2019/8/31, , 25, 33, 16, , 
2019/9/1, , 19, 26, 20, 2, 
2019/9/2, , 19, 29, 21, , 
2019/9/3, , 19, 32, 30, 1, 
2019/9/4, , 23, 27, 20, , 
2019/9/5, , 24, 24, 21, 1, 
2019/9/6, , 23, 31, 12, , 
2019/9/7, , 21, 27, 11, , 
2019/9/8, , 18, 25, 18, , 
2019/9/9, , 15, 27, 20, , 
2019/9/10, , 15, 34, 7, , 
2019/9/11, , 10, 38, 27, 1, 
2019/9/12, , 17, 38, 30, , 
2019/9/13, , 26, 45, 15, , 
2019/9/14, , 22, 38, 15, , 
2019/9/15, , 21, 33, 29, 1, 
2019/9/16, , 22, 26, 41, 1, 
2019/9/17, , 32, 37, 41, , 
2019/9/18, , 42, 31, 24, , 
2019/9/19, , 40, 35, 21, , 
2019/9/20, , 27, 28, 13, , 
2019/9/21, , 24, 29, 11, , 
2019/9/22, , 19, 22, 16, , 
2019/9/23, , 17, 31, 14, , 
2019/9/24, , 20, 27, 18, , 
2019/9/25, , 23, 25, 21, , 
2019/9/26, , 20, 20, 30, 1, 
2019/9/27, , 24, 24, 17, , 
2019/9/28, , 21, 33, 12, , 
2019/9/29, , 15, 15, 22, , 
2019/9/30, , 23, 30, 21, , 
2019/5/7, , 25, 29, 21, , 
2019/5/8, , 30, 28, 18, , 
2019/5/9, , 29, 31, 25, 1, 
2019/5/10, , 24, 28, 15, , 
2019/5/11, , 23, 29, 13, , 
2019/5/12, , 17, 29, 19, , 
2019/5/13, , 18, 32, 26, 1, 
2019/5/14, , 25, 35, 17, , 
2019/5/15, , 23, 33, 26, 1, 
2019/5/16, , 21, 27, 22, , 
2019/5/17, , 19, 29, 15, , 
2019/5/18, , 12, 29, 14, 1, 
2019/5/19, , 13, 26, 19, 1, 
2019/5/20, , 11, 28, 30, 1, 
2019/5/21, , 20, 28, 21, 1, 
2019/5/22, , 23, 28, 24, 1, 
2019/5/23, , 22, 22, 31, , 
2019/5/24, , 20, 21, 22, 2, 
2019/5/25, , 11, 24, 18, 1, 
2019/5/26, , 14, 23, 21, 1, 
2019/5/27, , 14, 24, 13, , 
2019/5/28, , 42, 22, 16, , 
2019/5/29, , 11, 21, 21, 1, 
2019/5/30, , 19, 23, 32, 1, 
2019/5/31, , 24, 32, 17, 1, 
2019/6/1, , 20, 37, 15, 1, 
2019/6/2, , 14, 30, 22, 1, 
2019/6/3, , 16, 28, 20, 1, 
2019/6/4, , 20, 29, 14, , 
2019/6/5, , 22, 22, 13, , 
2019/6/6, , 25, 29, 14, , 
2019/6/7, , 26, 30, 11, , 
2019/6/8, , 25, 33, 13, , 
2019/6/9, , 18, 35, 13, 1, 
2019/6/10, , 30, 22, 18, , 
2019/6/11, , 22, 25, 15, 1, 
2019/6/12, , 10, 28, 18, , 
2019/6/13, , 15, 30, 24, 1, 
2019/6/14, , 23, 31, 16, , 
2019/6/15, , 38, 31, 15, 1, 
2019/6/16, , 24, 25, 28, 1, 
2019/6/17, , 22, 34, 32, 1, 
2019/6/18, , 26, 26, 28, , 
2019/6/19, , 24, 29, 18, , 
2019/6/20, , 30, 28, 19, , 
2019/6/21, , 21, 35, 13, 1, 
2019/6/22, , 16, 36, 11, , 
2019/6/23, , 19, 37, 13, , 
2019/6/24, , 36, 36, 13, , 
2019/6/25, , 28, 36, 19, , 
2019/6/26, , 27, 30, 44, 1, 
2019/6/27, , 28, 31, 49, 2, 
2019/6/28, , 39, 71, 45, 1, 
2019/6/29, , 50, 39, 20, , 
2019/6/30, , 45, 37, 22, , 
2018/11/21, , 4, 16, 20, 2, 
2018/11/22, , 12, 17, 32, 2, 
2018/11/23, , 18, 8, 28, 1, 
2018/11/24, , 12, 15, 16, , 
2018/11/25, , 10, 17, 15, , 
2018/11/26, , 10, 15, 18, , 
2018/11/27, , 13, 15, 23, , 
2018/11/28, , 16, 9, 28, 1, 
2018/11/29, , 25, 6, 36, 1, 
2018/11/30, , 23, 17, 28, 3, 
2018/12/1, , 16, 93, 21, 5, 
2018/12/2, , 15, 28, 17, 4, 
2018/12/3, , 17, 10, 21, , 
2018/12/4, , 24, 7, 33, 1, 
2018/12/5, , 30, 4, 32, 1, 
2018/12/6, , 22, 7, 18, 2, 
2018/12/7, , 16, 10, 17, , 
2018/12/8, , 14, 15, 16, , 
2018/12/9, , 17, 18, 20, , 
2018/12/10, , 22, 21, 23, , 
2018/12/11, , 28, 8, 31, , 
2018/12/12, , 29, 10, 30, 1, 
2018/12/13, , 22, 14, 22, 1, 
2018/12/14, , 15, 11, 25, 1, 
2018/12/15, , 13, 16, 18, , 
2018/12/16, , 10, 15, 14, , 
2018/12/17, , 11, 23, 20, , 
2018/12/18, , 18, 14, 30, , 
2018/12/19, , 17, 19, 20, , 
2018/12/20, , 14, 14, 24, 1, 
2018/12/21, , 20, 12, 23, 1, 
2018/12/22, , 19, 8, 33, 1, 
2018/12/23, , 28, 9, 28, 1, 
2018/12/24, , 20, 6, 35, 1, 
2018/12/25, , 31, 12, 28, 1, 
2018/12/26, , 16, 12, 18, , 
2018/12/27, , 15, 11, 20, , 
2018/12/28, , 22, 6, 22, 1, 
2018/12/29, , 22, 10, 17, , 
2018/12/30, , 25, 4, 28, 1, 
2018/7/2, , 30, 32, 20, 5, 
2018/7/3, , 37, 26, 23, 1, 
2018/7/4, , 32, 30, 23, , 
2018/7/5, , 29, 34, 18, , 
2018/7/6, , 27, 33, 18, 1, 
2018/7/7, , 25, 31, 18, , 
2018/7/8, , 21, 43, 16, , 
2018/7/9, , 27, 33, 28, 1, 
2018/7/10, , 28, 40, 18, , 
2018/7/11, , 24, 35, 20, , 
2018/7/12, , 23, 37, 20, , 
2018/7/13, , 24, 36, 23, , 
2018/7/14, , 25, 44, 21, , 
2018/7/15, , 26, 27, 22, , 
2018/7/16, , 31, 40, 19, , 
2018/7/17, , 28, 38, 21, 1, 
2018/7/18, , 27, 30, 25, , 
2018/7/19, , 27, 31, 25, , 
2018/7/20, , 26, 34, 32, , 
2018/7/21, , 25, 35, 9, , 
2018/7/22, , 16, 30, 15, , 
2018/7/23, , 19, 28, 16, , 
2018/7/24, , 23, 28, 16, , 
2018/7/25, , 24, 30, 29, 1, 
2018/7/27, , 37, 32, 22, 2, 
2018/7/28, , 28, 37, 11, 3, 
2018/7/29, , 22, 29, 11, 3, 
2018/7/30, , 25, 23, 24, , 
2018/7/31, , 30, 37, 32, , 
2018/8/1, , 35, 38, 32, 1, 
2018/8/2, , 35, 38, 35, 1, 
2018/8/3, , 33, 29, 44, 2, 
2018/8/4, , 29, 67, 26, 2, 
2018/8/5, , 29, 71, 28, 1, 
2018/8/6, , 33, 39, 32, 1, 
2018/8/7, , 28, 35, 14, , 
2018/8/8, , 22, 31, 17, , 
2018/8/9, , 22, 30, 17, , 
2018/8/10, , 18, 29, 13, , 
2018/8/11, , 13, 34, 15, 2, 
2018/8/12, , 17, 32, 12, 2, 
2018/8/13, , 20, 36, 15, 2, 
2018/8/14, , 18, 23, 13, , 
2018/8/15, , 17, 31, 9, 1, 
2018/8/16, , 17, 30, 10, 1, 
2018/8/17, , 9, 30, 14, 2, 
2018/4/1, , 10, 37, 20, , 
2018/4/2, , 12, 32, 22, 1, 
2018/4/3, , 26, 32, 17, , 
2018/4/4, , 36, 25, 27, 1, 
2018/4/5, , 22, 28, 32, 1, 
2018/4/6, , 27, 36, 8, , 
2018/4/7, , 23, 35, 9, , 
2018/4/8, , 25, 32, 21, 1, 
2018/4/9, , 15, 30, 21, 1, 
2018/4/10, , 17, 35, 21, , 
2018/4/11, , 23, 30, 24, 1, 
2018/4/12, , 23, 23, 26, 1, 
2018/4/13, , 29, 28, 17, , 
2018/4/16, , 26, 22, 32, 1, 
2018/4/17, , 23, 33, 36, 1, 
2018/4/18, , 24, 40, 25, 1, 
2018/4/19, , 26, 28, 39, 2, 
2018/4/20, , 33, 31, 32, 1, 
2018/4/21, , 45, 36, 21, 1, 
2018/4/22, , 41, 20, 38, 3, 
2018/4/23, , 42, 25, 39, 2, 
2018/4/24, , 53, 28, 35, 2, 
2018/4/25, , 48, 20, 27, 1, 
2018/4/26, , 48, 30, 24, 1, 
2018/4/27, , 48, 34, 16, 1, 
2018/4/28, , 36, 36, 9, 1, 
2018/4/29, , 25, 34, 12, 1, 
2018/4/30, , 12, 33, 12, 1, 
2018/5/1, , 12, 25, 26, 1, 
2018/5/2, , 13, 21, 19, 1, 
2018/5/3, , 22, 20, 27, 1, 
2018/5/4, , 20, 21, 26, 1, 
2018/5/5, , 24, 28, 28, 1, 
2018/5/6, , 21, 20, 47, 2, 
2018/5/7, , 25, 17, 38, 1, 
2018/5/8, , 34, 21, 31, 1, 
2018/5/9, , 36, 24, 28, 1, 
2018/5/10, , 29, 28, 16, , 
2018/5/11, , 27, 28, 19, 1, 
2018/5/12, , 25, 29, 13, 1, 
2018/5/13, , 17, 26, 20, 1, 
2018/5/14, , 11, 30, 21, 1, 
2018/5/15, , 20, 24, 36, 2, 
2018/5/16, , 30, 36, 31, 2, 
2018/5/17, , 31, 34, 30, 1, 
2018/5/18, , 34, 38, 28, 1, 
2018/5/19, , 33, 40, 17, 1, 
2018/5/20, , 17, 43, 20, 1, 
2018/5/21, , 25, 31, 31, 1, 
2018/5/22, , 32, 33, 26, 1, 
2018/5/23, , 46, 29, 33, 2, 
2018/5/24, , 40, 36, 21, 1, 
2018/5/25, , 25, 37, 7, , 
2018/5/26, , 21, 38, 7, 1, 
2018/5/27, , 21, 33, 16, 1, 
2018/5/28, , 28, 28, 18, 1, 
2018/5/29, , 35, 28, 20, 1, 
2018/5/30, , 29, 27, 27, 1, 
2018/5/31, , 27, 25, 30, 2, 
2018/6/1, , 29, 30, 19, 1, 
2018/6/2, , 24, 29, 13, , 
2018/6/3, , 16, 28, 25, 2, 
2018/6/4, , 16, 27, 21, 1, 
2018/6/5, , 20, 24, 22, 1, 
2018/6/6, , 23, 20, 21, 1, 
2018/6/7, , 15, 29, 23, 1, 
2018/6/8, , 19, 35, 20, 1, 
2018/6/9, , 20, 35, 17, 1, 
2018/6/10, , 18, 29, 19, 1, 
2018/6/11, , 20, 33, 23, 1, 
2018/6/12, , 21, 34, 21, 2, 
2018/6/13, , 21, 29, 23, 1, 
2018/6/14, , 23, 27, 30, 1, 
2018/6/15, , 25, 30, 22, 1, 
2018/6/16, , 22, 28, 20, 1, 
2018/6/17, , 20, 33, 21, 1, 
2018/6/18, , 19, 31, 30, 1, 
2018/6/19, , 26, 37, 40, 1, 
2018/6/20, , 27, 23, 49, 1, 
2018/6/21, , 34, 33, 38, 3, 
2018/6/22, , 33, 35, 27, 3, 
2018/6/23, , 25, 40, 25, 4, 
2018/6/24, , 51, 35, 22, , 
2018/6/25, , 24, 37, 27, 1, 
2018/6/26, , 21, 34, 26, 1, 
2018/6/27, , 26, 31, 21, 1, 
2018/6/28, , 25, 36, 22, , 
2018/6/29, , 24, 42, 15, 3, 
2018/6/30, , 23, 30, 14, 4, 
2018/1/1, , 9, 17, 20, , 
2018/1/2, , 15, 18, 8, , 
2018/1/3, , 13, 17, 10, , 
2018/1/4, , 12, 18, 17, , 
2018/1/5, , 11, 23, 19, , 
2018/1/6, , 18, 24, 17, , 
2018/1/7, , 27, 13, 23, , 
2018/1/8, , 16, 14, 19, , 
2018/1/9, , 14, 21, 16, , 
2018/1/10, , 11, 18, 18, , 
2018/1/11, , 12, 15, 26, , 
2018/1/12, , 14, 8, 34, , 
2018/1/13, , 19, 17, 12, , 
2018/1/14, , 13, 14, 18, , 
2018/1/15, , 10, 17, 18, , 
2018/1/16, , 10, 19, 8, , 
2018/1/17, , 12, 9, 30, , 
2018/1/18, , 18, 9, 29, , 
2018/1/19, , 23, 20, 14, , 
2018/1/20, , 23, 19, 7, , 
2018/1/21, , 10, 14, 18, , 
2018/1/22, , 12, 9, 22, , 
2018/1/23, , 19, 5, 33, , 
2018/1/24, , 31, 18, 23, , 
2018/1/25, , 24, 20, 18, , 
2018/1/26, , 18, , , , 
2018/1/29, , 17, 8, 34, , 
2018/1/30, , 21, 10, 33, , 
2018/1/31, , 25, 15, 20, , 
2018/2/1, , 17, 17, 19, , 
2018/2/2, , 11, 23, 10, , 
2018/2/3, , 9, 22, 11, , 
2018/2/4, , 8, 19, 22, , 
2018/2/5, , 8, 10, 21, , 
2018/2/6, , 20, 16, 18, , 
2018/2/7, , 13, 11, 24, , 
2018/2/8, , 13, 10, 24, , 
2018/2/9, , 12, 24, 25, , 
2018/2/10, , 2, 20, 17, , 
2018/2/11, , 1, 15, 23, , 
2018/2/12, , 7, 16, 18, , 
2018/2/13, , 8, 7, 32, 1, 
2018/2/14, , 19, 4, 31, 6, 
2018/2/15, , 36, 4, 36, , 
2018/2/16, , 60, 15, 23, , 
2018/2/17, , 37, 21, 18, , 
2018/2/18, , 13, 15, 26, 1, 
2018/2/19, , 17, 17, 23, , 
2018/2/20, , 16, 23, 21, , 
2018/2/21, , 15, 21, 24, 1, 
2018/2/22, , 16, 19, 28, 1, 
2018/2/23, , 20, 29, 25, 1, 
2018/2/24, , 20, 27, 28, 1, 
2018/2/25, , 20, 24, 23, , 
2018/2/26, , 23, 24, 26, 1, 
